code,text
01.49.90,"Attività: Allevamento di altri animali n.c.a.

Questa attività **include**:
- allevamento e riproduzione di animali semi - addomesticati: volatili (escluso il pollame), insetti
- attività di vivai di vermi, molluschi da terra, lumache eccetera
- allevamento e riproduzione di animali da compagnia (esclusi i pesci): gatti e cani, volatili, come pappagalli, criceti eccetera
- allevamento di selvaggina (incluso quello per ripopolamento)
- allevamento di struzzi
- allevamento di quaglie, fagiani, pernici eccetera
- allevamento di altri animali

Questa attività **esclude**:
- gestione e cura del bestiame per conto terzi, cfr. 01.62
- produzione di pellame proveniente dai macelli, cfr. 10.11
- allevamento e riproduzione di pollame, cfr. 01.47
- gestione e cura del bestiame per conto terzi, cfr. 01.62
- produzione di pellame grezzo derivante da caccia o cattura, cfr. 01.70
- attività di vivai di rane, coccodrilli, vermi marini, cfr. 03.21, 03.22
- attività di vivai di pesci, cfr. 03.21, 03.22
- produzione di pellame proveniente dai macelli, cfr. 10.11
- addestramento degli animali da compagnia, cfr. 96.09

Gerarchia: Coltivazioni agricole e produzione di prodotti animali, caccia e servizi connessi > Allevamento di animali > Allevamento di altri animali > Allevamento di altri animali n.c.a."
01.50.00,"Attività: Coltivazioni agricole associate all'allevamento di animali: attività mista

Questa attività **esclude**:
- coltivazione mista di raccolti, cfr. gruppi 01.1 e 01.2
- allevamento misto di animali, cfr. gruppo 01.4

Gerarchia: Coltivazioni agricole e produzione di prodotti animali, caccia e servizi connessi > Coltivazioni agricole associate all'allevamento di animali: attività mista"
01.61.00,"Attività: Attività di supporto alla produzione vegetale

Questa attività **include**:
- attività agricole per conto terzi: preparazione dei terreni, semina, trattamento del raccolto, disinfestazione anche tramite l'irrorazione aerea, potatura degli alberi da frutta e delle viti, trapianto del riso, scollettatura delle barbabietole, raccolta di prodotti agricoli
- lotta agli animali nocivi all'agricoltura (inclusi i conigli)
- attività di conservazione del territorio agricolo al fine di mantenerlo in buone condizioni agricole ed ecologiche
- gestione dei sistemi di irrigazione
- manutenzione del terreno al fine di mantenerlo in buone condizioni ambientali per uso agricolo (rinverdimento, nuove coltivazioni, miglioramento dei terreni, zone di ritenzione, bacini anti-allagamento eccetera)
- fornitura di macchine agricole con relativi operatori
- raccolta e spargimento di concimi organici e di stallatico

Questa attività **esclude**:
- attività che seguono la raccolta, cfr. 01.63
- drenaggio dei terreni agricoli, cfr. 43.12
- architettura ambientale, cfr. 71.11
- attività di agronomi e di esperti in economia agricola, cfr. 74.90
- noleggio di macchine e attrezzature per l'agricoltura senza operatore, cfr. 77.31
- preparazione di giardini e le coltivazioni per scopo paesaggistico, cfr. 81.30
- organizzazione di mostre e fiere agricole, cfr. 82.30

Gerarchia: Coltivazioni agricole e produzione di prodotti animali, caccia e servizi connessi > Attività di supporto all'agricoltura e attività successive alla raccolta > Attività di supporto alla produzione vegetale"
01.62.01,"Attività: Attività dei maniscalchi

Questa attività **esclude**:
- fornitura di spazi destinati esclusivamente alla presa in pensione del bestiame, cfr. 68.20
- attività svolte dai veterinari, cfr. 75.00
- vaccinazione degli animali, cfr. 75.00
- affitto del bestiame (per esempio, greggi), cfr. 77.39
- presa in pensione di animali da compagnia, cfr. 96.09

Gerarchia: Coltivazioni agricole e produzione di prodotti animali, caccia e servizi connessi > Attività di supporto all'agricoltura e attività successive alla raccolta > Attività di supporto alla produzione animale > Attività di supporto alla produzione animale (esclusi i servizi veterinari) > Attività dei maniscalchi"
01.62.09,"Attività: Altre attività di supporto alla produzione animale (esclusi i servizi veterinari)

Questa attività **esclude**:
- fornitura di spazi destinati esclusivamente alla presa in pensione del bestiame, cfr. 68.20
- attività svolte dai veterinari, cfr. 75.00
- vaccinazione degli animali, cfr. 75.00
- affitto del bestiame (per esempio, greggi), cfr. 77.39
- presa in pensione di animali da compagnia, cfr. 96.09

Gerarchia: Coltivazioni agricole e produzione di prodotti animali, caccia e servizi connessi > Attività di supporto all'agricoltura e attività successive alla raccolta > Attività di supporto alla produzione animale > Attività di supporto alla produzione animale (esclusi i servizi veterinari) > Altre attività di supporto alla produzione animale (esclusi i servizi veterinari)"
01.63.00,"Attività: Attività che seguono la raccolta

Questa attività **include**:
- preparazione del raccolto per i mercati primari, per esempio, pulitura, taglio, cernita, disinfezione
- sgranatura del cotone
- preparazione delle foglie di tabacco, ad esempio essiccatura
- preparazione dei semi di cacao, ad esempio pelatura
- ceratura della frutta

Questa attività **esclude**:
- preparazione di prodotti agricoli da parte del produttore, cfr. la classe corrispondente nei gruppi 01.1, 01.2, 01.3
- attività successive al raccolto finalizzate al miglioramento delle qualità riproduttiva delle sementi, cfr. 01.64
- taglio e riessicazione del tabacco, cfr. 12.00
- attività di commercializzazione di associazioni di commercianti o cooperative, cfr. divisione 46
- vendita all'ingrosso di prodotti agricoli grezzi, cfr. 46.2

Gerarchia: Coltivazioni agricole e produzione di prodotti animali, caccia e servizi connessi > Attività di supporto all'agricoltura e attività successive alla raccolta > Attività successive alla raccolta > Attività che seguono la raccolta"
01.64.01,"Attività: Pulitura e cernita di semi e granaglie

Questa attività **esclude**:
- coltivazione di sementi, cfr. gruppi 01.1 e 01.2
- lavorazione di sementi mirata alla produzione di olio, cfr. 10.41
- ricerca mirata a sviluppare o modificare nuove forme di sementi, cfr. 72.11

Gerarchia: Coltivazioni agricole e produzione di prodotti animali, caccia e servizi connessi > Attività di supporto all'agricoltura e attività successive alla raccolta > Lavorazione delle sementi per la semina > Pulitura e cernita di semi e granaglie"
01.64.09,"Attività: Altre lavorazioni delle sementi per la semina

Questa attività **esclude**:
- coltivazione di sementi, cfr. gruppi 01.1 e 01.2
- lavorazione di sementi mirata alla produzione di olio, cfr. 10.41
- ricerca mirata a sviluppare o modificare nuove forme di sementi, cfr. 72.11

Gerarchia: Coltivazioni agricole e produzione di prodotti animali, caccia e servizi connessi > Attività di supporto all'agricoltura e attività successive alla raccolta > Lavorazione delle sementi per la semina > Altre lavorazioni delle sementi per la semina"
01.70.00,"Attività: Caccia, cattura di animali e servizi connessi

Questa attività **include**:
- caccia e cattura di animali a scopi commerciali
- cattura di animali (vivi o morti) per la carne, la pelliccia, la pelle, o a scopo di ricerca, di esibizione in giardini zoologici o di utilizzazione quali animali da appartamento
- produzione di pelli grezze per pellicceria, di pelli di rettili o uccelli provenienti dalle attività di caccia o cattura
- cattura a terra di mammiferi marini come trichechi e foche

Questa attività **esclude**:
- produzione di pelli grezze per pellicceria, di pelli di rettili o uccelli provenienti da allevamenti, cfr. 01.49
- allevamento di selvaggina, cfr. 01.49
- cattura di balene, cfr. 03.11
- produzione di pellame proveniente dai macelli, cfr. 10.11
- caccia a scopo sportivo o ricreativo e i servizi connessi, cfr. 93.19
- attività di promozione della caccia e della cattura di animali, cfr. 94.99

Gerarchia: Coltivazioni agricole e produzione di prodotti animali, caccia e servizi connessi > Caccia, cattura di animali e servizi connessi"
02.10.00,"Attività: Silvicoltura e altre attività forestali

Questa attività **include**:
- arboricoltura forestale: rimboschimento, trapianto, diradamento e conservazione delle foreste e delle aree boschive
- coltivazione di bosco ceduo, di legna destinata alla produzione di pasta di cellulosa e legna da ardere
- gestione di vivai forestali

Questa attività **esclude**:
- coltivazione di alberi di Natale, cfr. 01.29
- gestione di vivai (esclusi quelli per la silvicoltura), cfr. 01.30
- raccolta di prodotti forestali selvatici non legnosi, cfr. 02.30
- produzione di ceppi e trucioli, cfr. 16.10

Gerarchia: Silvicoltura ed utilizzo di aree forestali > Silvicoltura ed altre attività forestali > Silvicoltura e altre attività forestali"
02.20.00,"Attività: Utilizzo di aree forestali

Questa attività **include**:
- abbattimento di alberi
- produzione di tronchi (tondame) per le industrie del settore
- produzione di tronchi (tondame) utilizzati in forma non lavorata, quali puntelli da miniera, per recinti o altra paleria
- raccolta e produzione di legna per la produzione di energia
- raccolta e produzione di residui della raccolta boschiva per la produzione di energia
- produzione di carbone nella foresta (utilizzando metodi tradizionali)

Questa attività **esclude**:
- coltivazione di alberi di Natale, cfr. 01.29
- arboricoltura forestale: imboschimento, rimboschimento, trapianto, diradamento e conservazione delle foreste e delle aree boschive, cfr. 02.10
- raccolta di prodotti forestali selvatici non legnosi, cfr. 02.30
- produzione di ceppi e trucioli, cfr. 16.10
- produzione di carbone tramite distillazione del legno, cfr. 20.14

Gerarchia: Silvicoltura ed utilizzo di aree forestali > Utilizzo di aree forestali"
02.30.00,"Attività: Raccolta di prodotti selvatici non legnosi

Questa attività **esclude**:
- produzione gestita di questi prodotti (eccetto per la coltivazione di alberi di sughero), cfr. divisione 01
- coltivazione di funghi o tartufi, cfr. 01.13
- coltivazione di bacche o noci, cfr. 01.25
- raccolta di legna da ardere, cfr. 02.20
- produzione di trucioli, cfr. 16.10

Gerarchia: Silvicoltura ed utilizzo di aree forestali > Raccolta di prodotti selvatici non legnosi"
02.40.00,"Attività: Servizi di supporto per la silvicoltura

Questa attività **include**:
- attività effettuate per conto terzi.
- attività di servizio delle aree forestali: inventari forestali, servizi di consulenza per la gestione delle aree forestali, valutazione degli alberi da abbattere, prevenzione e lotta antincendio, lotta agli animali nocivi
- servizi connessi all'utilizzo di aree forestali: trasporto dei tronchi nell'ambito dell'area forestale

Questa attività **esclude**:
- gestione di vivai forestali, cfr. 02.10
- drenaggio dei terreni forestali, cfr. 43.12
- sgombero dei cantieri edili, cfr. 43.12

Gerarchia: Silvicoltura ed utilizzo di aree forestali > Servizi di supporto per la silvicoltura"
03.11.00,"Attività: Pesca in acque marine e lagunari e servizi connessi

Questa attività **include**:
- pesca commerciale nell'oceano o in acque costiere
- raccolta di crostacei e molluschi marini
- cattura di balene
- cattura di animali acquatici marini: tartarughe, ascidie, tunicati, ricci di mare eccetera
- attività di navi impegnate sia nella pesca, sia nella lavorazione e nella conservazione dei pesci
- raccolta di altri organismi e materiali marini: perle naturali, spugne, coralli e alghe

Questa attività **esclude**:
- cattura di mammiferi marini (escluse le balene), ad esempio trichechi, foche, cfr. 01.70
- lavorazione di pesci, crostacei e molluschi su navi-industria o in strutture a terra, cfr. 10.20
- affitto di imbarcazioni da diporto con equipaggio per il trasporto marino o in acque costiere (ad esempio per crociere di pesca), cfr. 50.10
- pesca praticata per sport o per divertimento e relativi servizi, cfr. 93.19
- gestione di allevamenti destinati alla pesca sportiva, cfr. 93.19

Gerarchia: Pesca e acquacoltura > Pesca > Pesca marina > Pesca in acque marine e lagunari e servizi connessi"
03.12.00,"Attività: Pesca in acque dolci e servizi connessi

Questa attività **include**:
- pesca commerciale in acque interne
- raccolta di crostacei e molluschi d'acqua dolce
- raccolta di animali acquatici d'acqua dolce
- raccolta di materiali acquatici d'acqua dolce

Questa attività **esclude**:
- lavorazione di pesci, crostacei e molluschi, cfr. 10.20
- pesca praticata per sport o per divertimento e relativi servizi, cfr. 93.19
- gestione di allevamenti destinati alla pesca sportiva, cfr. 93.19

Gerarchia: Pesca e acquacoltura > Pesca > Pesca in acque dolci > Pesca in acque dolci e servizi connessi"
03.21.00,"Attività: Acquacoltura in acqua di mare, salmastra o lagunare e servizi connessi

Questa attività **include**:
- allevamento di pesci in acque marine, incluso l'allevamento di pesci ornamentali
- produzione di uova di molluschi bivalvi (ostriche eccetera), giovani aragoste, gamberi post-larva, avannotti e pesciolini
- coltivazione di ulva ed altre alghe commestibili
- allevamento di crostacei bivalvi, altri molluschi ed altri animali acquatici in acqua di mare
- attività di acquacoltura in acque salmastre
- attività di acquacoltura in riserve o bacini di acqua salata
- gestione di vivai (marini)
- gestione di allevamenti di vermi marini

Questa attività **esclude**:
- allevamento di rane, cfr. 03.22
- gestione di allevamenti destinati alla pesca sportiva, cfr. 93.19

Gerarchia: Pesca e acquacoltura > Acquacoltura > Acquacoltura marina > Acquacoltura in acqua di mare, salmastra o lagunare e servizi connessi"
03.22.00,"Attività: Acquacoltura in acque dolci e servizi connessi

Questa attività **include**:
- allevamento di pesci in acque dolci, incluso l'allevamento di pesci ornamentali
- allevamento di crostacei, bivalvi, altri molluschi e altri animali acquatici d'acqua dolce
- gestione di vivai (in acque dolci)
- allevamento di rane
- allevamento di pesci e di altri animali acquatici d'acqua dolce effettuato mediante l'utilizzo di processi di acquaponica

Questa attività **esclude**:
- attività di acquacoltura in riserve o bacini di acqua salata, cfr. 03.21
- gestione di allevamenti destinati alla pesca sportiva, cfr. 93.19

Gerarchia: Pesca e acquacoltura > Acquacoltura > Acquacoltura in acque dolci > Acquacoltura in acque dolci e servizi connessi"
05.10.00,"Attività: Estrazione di antracite e litantrace

Questa attività **include**:
- estrazione di antracite: attività minerarie in sotterraneo o a cielo aperto, inclusa l'estrazione tramite l'impiego di metodi di liquefazione
- lavaggio, calibratura, cernita, polverizzazione, compressione eccetera del carbone allo scopo di classificarne e migliorarne la qualità o per facilitarne il trasporto o l'immagazzinamento
- recupero di antracite da residui
- estrazione di litantrace sub-bituminoso e bituminoso

Questa attività **esclude**:
- estrazione di lignite, cfr. 05.20
- estrazione di torba, cfr. 08.92
- attività di supporto all'estrazione di antracite, cfr. 09.90
- test di trivellazione per l'estrazione di carbone, cfr. 09.90
- forni coke per la produzione di combustibili solidi, cfr. 19.10
- produzione di bricchette di antracite, cfr. 19.20
- attività volte a sviluppare o preparare un sito per l'estrazione, cfr. 43.12

Gerarchia: Estrazione di carbone (esclusa torba) > Estrazione di antracite > Estrazione di antracite e litantrace"
05.20.00,"Attività: Estrazione di lignite

Questa attività **include**:
- estrazione di lignite: estrazione in sotterraneo o a cielo aperto, incluso l'impiego di metodi di liquefazione
- lavaggio, disidratazione, polverizzazione, compressione della lignite per migliorarne la qualità e facilitarne il trasporto o lo stoccaggio

Questa attività **esclude**:
- estrazione di antracite, cfr. 05.10
- estrazione di torba, cfr. 08.92
- attività di supporto all'estrazione della lignite, cfr. 09.90
- test di trivellazione per l'estrazione di carbone, cfr. 09.90
- produzione di bricchette di combustibile di lignite, cfr. 19.20
- attività volte a sviluppare o preparare un sito per l'estrazione, cfr. 43.12

Gerarchia: Estrazione di carbone (esclusa torba) > Estrazione di lignite"
